user_id,item_id,rating,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
user_154,1581,4,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_283,1581,5,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_336,1581,4,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_353,1581,5,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_394,1581,4,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_428,1581,4,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_437,1581,5,1581,Unisex,Accessories,Headwear,Caps,Pink,Summer,2011,Sports,Nabaiji Unisex Silicone Swimming Cap
user_110,2357,1,2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010,Sports,ADIDAS White Water Sipper
user_228,2357,5,2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010,Sports,ADIDAS White Water Sipper
user_293,2357,2,2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010,Sports,ADIDAS White Water Sipper
user_417,2357,5,2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010,Sports,ADIDAS White Water Sipper
user_437,2357,5,2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010,Sports,ADIDAS White Water Sipper
user_474,2357,2,2357,Men,Accessories,Accessories,Water Bottle,White,Fall,2010,Sports,ADIDAS White Water Sipper
user_110,1906,2,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_143,1906,3,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_150,1906,3,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_240,1906,1,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_271,1906,2,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_328,1906,4,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_356,1906,2,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_362,1906,1,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_452,1906,1,1906,Men,Apparel,Topwear,Tshirts,Cream,Winter,2010,Casual,FIFA Mens 1905 Football Federation T-shirt
user_110,2703,2,2703,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Check Pink Kidswear
user_123,2703,3,2703,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Check Pink Kidswear
user_144,2703,5,2703,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Check Pink Kidswear
user_251,2703,3,2703,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Check Pink Kidswear
user_111,1810,3,1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt
user_155,1810,4,1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt
user_228,1810,3,1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt
user_234,1810,5,1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt
user_328,1810,1,1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt
user_356,1810,4,1810,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Tribord Profilter Red Men T-shirt
user_111,2368,1,2368,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Brown Casual Men's Shoe
user_132,2368,1,2368,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Brown Casual Men's Shoe
user_308,2368,5,2368,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Brown Casual Men's Shoe
user_322,2368,4,2368,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Brown Casual Men's Shoe
user_111,2054,3,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_230,2054,3,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_245,2054,4,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_277,2054,3,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_370,2054,3,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_379,2054,2,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_421,2054,4,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_423,2054,5,2054,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2010,Casual,Lee Men's Stone T-shirt
user_111,1794,1,1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag
user_202,1794,3,1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag
user_331,1794,4,1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag
user_342,1794,1,1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag
user_344,1794,3,1794,Unisex,Accessories,Bags,Backpacks,Brown,Summer,2011,Sports,Newfeel Brown 22L Bag
user_111,2090,4,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt
user_308,2090,5,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt
user_360,2090,3,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt
user_401,2090,3,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt
user_469,2090,1,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt
user_471,2090,2,2090,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Mens Polo Black Polo T-shirt
user_112,2954,2,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_140,2954,3,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_158,2954,4,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_191,2954,1,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_262,2954,1,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_275,2954,1,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_320,2954,2,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_471,2954,1,2954,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Uttarkashi Organic Endive Capri
user_112,1977,5,1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Tribord Mens Grey Cargo Shorts
user_192,1977,1,1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Tribord Mens Grey Cargo Shorts
user_350,1977,1,1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Tribord Mens Grey Cargo Shorts
user_378,1977,5,1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Tribord Mens Grey Cargo Shorts
user_434,1977,1,1977,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Tribord Mens Grey Cargo Shorts
user_112,2547,1,2547,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Numero Uno Men's Casual Graphic Green Flip Flop
user_177,2547,2,2547,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Numero Uno Men's Casual Graphic Green Flip Flop
user_294,2547,4,2547,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Numero Uno Men's Casual Graphic Green Flip Flop
user_112,2972,5,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_199,2972,2,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_254,2972,3,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_411,2972,5,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_429,2972,3,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_434,2972,4,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_460,2972,4,2972,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Casual,Puma Men's Sless White T-shirt
user_113,1800,2,1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack
user_208,1800,5,1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack
user_213,1800,5,1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack
user_357,1800,1,1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack
user_404,1800,4,1800,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Quechua Unisex Black Solid Backpack
user_113,1923,3,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_145,1923,2,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_213,1923,3,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_214,1923,2,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_272,1923,1,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_344,1923,5,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_361,1923,5,1923,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Kalenji Women Running Shoe
user_113,1991,5,1991,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Womens Blue  Polo T-shirt
user_427,1991,4,1991,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Womens Blue  Polo T-shirt
user_493,1991,1,1991,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Womens Blue  Polo T-shirt
user_113,2654,1,2654,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Basket Bag Assorted Bag
user_164,2654,2,2654,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Basket Bag Assorted Bag
user_278,2654,2,2654,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Basket Bag Assorted Bag
user_395,2654,4,2654,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Basket Bag Assorted Bag
user_113,2963,1,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_197,2963,1,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_201,2963,2,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_202,2963,5,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_252,2963,4,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_353,2963,4,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_487,2963,5,2963,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,Puma Men's Basket Biz White & Blue Shoe
user_114,2315,1,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_125,2315,5,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_162,2315,4,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_205,2315,1,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_214,2315,5,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_216,2315,5,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_266,2315,5,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_294,2315,1,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_341,2315,5,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_342,2315,3,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_346,2315,5,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_418,2315,1,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_439,2315,3,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_492,2315,2,2315,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010,Sports,Nike Womens Cruiser Pink T-shirt
user_114,2546,2,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_148,2546,5,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_244,2546,1,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_301,2546,4,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_337,2546,5,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_377,2546,4,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_409,2546,2,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_448,2546,2,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_466,2546,4,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_472,2546,5,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Numero Uno Men's Casual Graphic Black Flip Flop
user_114,2354,5,2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010,Sports,ADIDAS Black Bounce Unisex Basketball
user_204,2354,2,2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010,Sports,ADIDAS Black Bounce Unisex Basketball
user_254,2354,4,2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010,Sports,ADIDAS Black Bounce Unisex Basketball
user_430,2354,5,2354,Unisex,Sporting Goods,Sports Equipment,Basketballs,Black,Winter,2010,Sports,ADIDAS Black Bounce Unisex Basketball
user_114,2878,2,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_150,2878,4,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_207,2878,1,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_324,2878,1,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_352,2878,5,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_396,2878,4,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_440,2878,3,2878,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Royalty Brown Flats
user_115,2196,3,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_190,2196,4,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_214,2196,1,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_225,2196,1,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_268,2196,5,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_296,2196,2,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_324,2196,2,2196,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,ADIDAS Men's White Comfort Shoe
user_115,2240,4,2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Blue T-shirt
user_147,2240,2,2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Blue T-shirt
user_333,2240,5,2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Blue T-shirt
user_375,2240,3,2240,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Blue T-shirt
user_115,2238,3,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_117,2238,4,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_202,2238,2,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_233,2238,5,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_321,2238,5,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_351,2238,3,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_456,2238,4,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_494,2238,4,2238,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2010,Casual,Puma Men's Winglet Grey Navy Flip Flop
user_115,1530,5,1530,Men,Apparel,Topwear,Jackets,Red,Fall,2010,Sports,Puma Men Ferrari Track Jacket
user_260,1530,4,1530,Men,Apparel,Topwear,Jackets,Red,Fall,2010,Sports,Puma Men Ferrari Track Jacket
user_405,1530,5,1530,Men,Apparel,Topwear,Jackets,Red,Fall,2010,Sports,Puma Men Ferrari Track Jacket
user_415,1530,2,1530,Men,Apparel,Topwear,Jackets,Red,Fall,2010,Sports,Puma Men Ferrari Track Jacket
user_115,2953,3,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_204,2953,5,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_260,2953,5,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_303,2953,4,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_407,2953,3,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_423,2953,4,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_452,2953,2,2953,Women,Apparel,Bottomwear,Capris,Yellow,Fall,2010,Casual,DUSG Women Rishikesh Organic Wheat Capri
user_116,2920,3,2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Women's Green Polo T-shirt
user_140,2920,4,2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Women's Green Polo T-shirt
user_155,2920,1,2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Women's Green Polo T-shirt
user_474,2920,5,2920,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,DUSG Women's Green Polo T-shirt
user_116,2253,3,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_135,2253,4,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_140,2253,2,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_205,2253,5,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_343,2253,5,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_404,2253,3,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_495,2253,3,2253,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men Crew Yellow T-shirt
user_116,2500,5,2500,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010,Casual,Numero Uno Men's Casual Navy Blue Canvas Shoe
user_277,2500,2,2500,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010,Casual,Numero Uno Men's Casual Navy Blue Canvas Shoe
user_300,2500,4,2500,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010,Casual,Numero Uno Men's Casual Navy Blue Canvas Shoe
user_301,2500,4,2500,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010,Casual,Numero Uno Men's Casual Navy Blue Canvas Shoe
user_117,2159,3,2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Polo T-shirt
user_220,2159,2,2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Polo T-shirt
user_237,2159,1,2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Polo T-shirt
user_287,2159,4,2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011,Casual,Basics Men Green Polo T-shirt
user_117,2647,5,2647,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Big Office Leather Brown Bag
user_316,2647,4,2647,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Big Office Leather Brown Bag
user_407,2647,3,2647,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Big Office Leather Brown Bag
user_117,1857,1,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_128,1857,4,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_133,1857,4,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_356,1857,4,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_368,1857,1,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_494,1857,4,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_497,1857,5,1857,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Mens Life After Midnight T-shirt
user_117,2325,5,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_303,2325,3,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_349,2325,1,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_361,2325,4,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_375,2325,1,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_401,2325,2,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_461,2325,4,2325,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Reebok Men's Star Black Polo T-shirt
user_118,2298,5,2298,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Core Cotton Red T-shirt
user_147,2298,2,2298,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Core Cotton Red T-shirt
user_304,2298,4,2298,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Core Cotton Red T-shirt
user_314,2298,2,2298,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Core Cotton Red T-shirt
user_359,2298,4,2298,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Sports,Nike Mens Core Cotton Red T-shirt
